,CH1,CH2,CH3,CH4
Second,Volt,Volt,Volt,Volt
2.47920e-02,-8.00e-02,9.20e+00,0.00e+00,9.60e+00, 
2.48000e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.48080e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.48160e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.48240e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.48320e-02,-4.00e-02,9.20e+00,-2.00e-01,9.20e+00, 
2.48400e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.48480e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.48560e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.48640e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.48720e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.48800e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.48880e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.48960e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.49040e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.49120e-02,-8.00e-02,9.20e+00,0.00e+00,9.60e+00, 
2.49200e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.49280e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.49360e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.49440e-02,-8.00e-02,9.20e+00,-2.00e-01,9.20e+00, 
2.49520e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.49600e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.49680e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.49760e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.49840e-02,0.00e+00,9.20e+00,-2.00e-01,9.60e+00, 
2.49920e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
2.50000e-02,3.08e+00,9.20e+00,3.00e+00,9.60e+00, 
2.50080e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.50160e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.50240e-02,3.08e+00,9.20e+00,3.00e+00,9.60e+00, 
2.50320e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.50400e-02,3.04e+00,9.20e+00,3.00e+00,9.20e+00, 
2.50480e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.50560e-02,3.04e+00,9.20e+00,3.00e+00,9.20e+00, 
2.50640e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.50720e-02,3.00e+00,9.20e+00,3.00e+00,9.20e+00, 
2.50800e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.50880e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.50960e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.51040e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.51120e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
2.51200e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.51280e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
2.51360e-02,3.04e+00,9.20e+00,3.00e+00,9.20e+00, 
2.51440e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.51520e-02,3.08e+00,9.20e+00,3.00e+00,9.60e+00, 
2.51600e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.51680e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.51760e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.51840e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
2.51920e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.52000e-02,3.04e+00,9.20e+00,3.00e+00,9.20e+00, 
2.52080e-02,3.04e+00,9.20e+00,3.00e+00,9.20e+00, 
2.52160e-02,3.04e+00,9.20e+00,2.80e+00,9.60e+00, 
2.52240e-02,3.00e+00,9.20e+00,3.00e+00,9.20e+00, 
2.52320e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.52400e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.52480e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.52560e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.52640e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.52720e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.52800e-02,3.08e+00,9.20e+00,3.00e+00,9.60e+00, 
2.52880e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.52960e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.53040e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
2.53120e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.53200e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.53280e-02,3.00e+00,9.40e+00,3.00e+00,9.20e+00, 
2.53360e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.53440e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.53520e-02,3.00e+00,9.20e+00,3.00e+00,9.20e+00, 
2.53600e-02,3.08e+00,9.00e+00,3.00e+00,9.60e+00, 
2.53680e-02,3.08e+00,9.20e+00,3.00e+00,9.60e+00, 
2.53760e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.53840e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.53920e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.54000e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.54080e-02,3.04e+00,9.20e+00,3.00e+00,9.20e+00, 
2.54160e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.54240e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.54320e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
2.54400e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
2.54480e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.54560e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
2.54640e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.54720e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.54800e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.54880e-02,4.80e-01,9.20e+00,4.00e-01,9.60e+00, 
2.54960e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.55040e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.55120e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.55200e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.55280e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.55360e-02,-8.00e-02,9.20e+00,0.00e+00,9.20e+00, 
2.55440e-02,-4.00e-02,9.20e+00,-2.00e-01,9.20e+00, 
2.55520e-02,-8.00e-02,9.20e+00,0.00e+00,9.60e+00, 
2.55600e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.55680e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.55760e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.55840e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.55920e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.56000e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.56080e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.56160e-02,-8.00e-02,9.20e+00,0.00e+00,9.60e+00, 
2.56240e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.56320e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.56400e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.56480e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.56560e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.56640e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.56720e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.56800e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.56880e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.56960e-02,-4.00e-02,9.20e+00,0.00e+00,9.60e+00, 
2.57040e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.57120e-02,-4.00e-02,9.20e+00,-2.00e-01,9.20e+00, 
2.57200e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.57280e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.57360e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.57440e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.57520e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.57600e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.57680e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.57760e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.57840e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.57920e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.58000e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.58080e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.58160e-02,-8.00e-02,9.20e+00,0.00e+00,9.60e+00, 
2.58240e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.58320e-02,-8.00e-02,9.40e+00,0.00e+00,9.60e+00, 
2.58400e-02,-4.00e-02,9.20e+00,-2.00e-01,9.20e+00, 
2.58480e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.58560e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.58640e-02,-4.00e-02,9.20e+00,-2.00e-01,9.20e+00, 
2.58720e-02,-4.00e-02,9.20e+00,0.00e+00,9.60e+00, 
2.58800e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.58880e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.58960e-02,-4.00e-02,9.20e+00,0.00e+00,9.60e+00, 
2.59040e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.59120e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.59200e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.59280e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.59360e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.59440e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.59520e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.59600e-02,-4.00e-02,9.20e+00,-2.00e-01,9.20e+00, 
2.59680e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.59760e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.59840e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.59920e-02,3.04e+00,9.20e+00,3.00e+00,9.20e+00, 
2.60000e-02,3.08e+00,9.20e+00,3.00e+00,9.60e+00, 
2.60080e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.60160e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.60240e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.60320e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
2.60400e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.60480e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.60560e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.60640e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.60720e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.60800e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.60880e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.60960e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.61040e-02,3.04e+00,9.20e+00,3.00e+00,9.20e+00, 
2.61120e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
2.61200e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.61280e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.61360e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.61440e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.61520e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.61600e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.61680e-02,3.08e+00,9.20e+00,3.00e+00,9.60e+00, 
2.61760e-02,3.04e+00,9.20e+00,3.00e+00,9.20e+00, 
2.61840e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.61920e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
2.62000e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.62080e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.62160e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.62240e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.62320e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.62400e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.62480e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.62560e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.62640e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
2.62720e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.62800e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.62880e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
2.62960e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
2.63040e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.63120e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
2.63200e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.63280e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.63360e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.63440e-02,3.00e+00,9.40e+00,3.00e+00,9.60e+00, 
2.63520e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.63600e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.63680e-02,3.08e+00,9.20e+00,3.00e+00,9.60e+00, 
2.63760e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.63840e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.63920e-02,3.04e+00,9.20e+00,3.00e+00,9.20e+00, 
2.64000e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.64080e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.64160e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.64240e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.64320e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.64400e-02,3.04e+00,9.20e+00,3.00e+00,9.20e+00, 
2.64480e-02,2.96e+00,9.20e+00,3.00e+00,9.20e+00, 
2.64560e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.64640e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
2.64720e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.64800e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.64880e-02,4.80e-01,9.20e+00,4.00e-01,9.60e+00, 
2.64960e-02,-4.00e-02,9.40e+00,-2.00e-01,9.60e+00, 
2.65040e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.65120e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.65200e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.65280e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.65360e-02,-8.00e-02,9.20e+00,-2.00e-01,9.20e+00, 
2.65440e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.65520e-02,-4.00e-02,9.20e+00,0.00e+00,9.60e+00, 
2.65600e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.65680e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.65760e-02,-4.00e-02,9.20e+00,0.00e+00,9.60e+00, 
2.65840e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.65920e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.66000e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.66080e-02,-8.00e-02,9.20e+00,0.00e+00,9.20e+00, 
2.66160e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.66240e-02,-8.00e-02,9.20e+00,-2.00e-01,9.20e+00, 
2.66320e-02,-4.00e-02,9.40e+00,-2.00e-01,9.60e+00, 
2.66400e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.66480e-02,-4.00e-02,9.20e+00,-2.00e-01,9.20e+00, 
2.66560e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.66640e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.66720e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.66800e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.66880e-02,-8.00e-02,9.20e+00,-2.00e-01,9.20e+00, 
2.66960e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.67040e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.67120e-02,-8.00e-02,9.20e+00,-2.00e-01,9.20e+00, 
2.67200e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.67280e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.67360e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.67440e-02,-4.00e-02,9.20e+00,-2.00e-01,9.20e+00, 
2.67520e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.67600e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.67680e-02,-4.00e-02,9.20e+00,0.00e+00,9.60e+00, 
2.67760e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.67840e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.67920e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.68000e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.68080e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.68160e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.68240e-02,-4.00e-02,9.40e+00,-2.00e-01,9.20e+00, 
2.68320e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.68400e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.68480e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.68560e-02,0.00e+00,9.20e+00,0.00e+00,9.60e+00, 
2.68640e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.68720e-02,-4.00e-02,9.20e+00,-2.00e-01,9.20e+00, 
2.68800e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.68880e-02,-4.00e-02,9.20e+00,0.00e+00,9.60e+00, 
2.68960e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.69040e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.69120e-02,-4.00e-02,9.20e+00,0.00e+00,9.60e+00, 
2.69200e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.69280e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.69360e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.69440e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.69520e-02,-4.00e-02,9.20e+00,0.00e+00,9.60e+00, 
2.69600e-02,-4.00e-02,9.20e+00,0.00e+00,9.60e+00, 
2.69680e-02,-4.00e-02,9.20e+00,0.00e+00,9.60e+00, 
2.69760e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.69840e-02,-4.00e-02,9.20e+00,0.00e+00,9.60e+00, 
2.69920e-02,3.04e+00,9.20e+00,3.00e+00,9.20e+00, 
2.70000e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
2.70080e-02,3.08e+00,9.20e+00,3.00e+00,9.60e+00, 
2.70160e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.70240e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.70320e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
2.70400e-02,3.04e+00,9.20e+00,3.00e+00,9.20e+00, 
2.70480e-02,3.04e+00,9.40e+00,3.00e+00,9.60e+00, 
2.70560e-02,3.08e+00,9.20e+00,2.80e+00,9.20e+00, 
2.70640e-02,3.00e+00,9.20e+00,2.80e+00,9.60e+00, 
2.70720e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.70800e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.70880e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.70960e-02,3.04e+00,9.40e+00,3.00e+00,9.20e+00, 
2.71040e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.71120e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
2.71200e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.71280e-02,3.04e+00,9.20e+00,3.00e+00,9.20e+00, 
2.71360e-02,3.08e+00,9.20e+00,3.00e+00,9.60e+00, 
2.71440e-02,3.08e+00,9.20e+00,3.00e+00,9.60e+00, 
2.71520e-02,3.04e+00,9.40e+00,3.00e+00,9.20e+00, 
2.71600e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
2.71680e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.71760e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.71840e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.71920e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.72000e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
2.72080e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.72160e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.72240e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.72320e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.72400e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
2.72480e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.72560e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
2.72640e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.72720e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.72800e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
2.72880e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.72960e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.73040e-02,3.04e+00,9.20e+00,3.00e+00,9.20e+00, 
2.73120e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.73200e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.73280e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.73360e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.73440e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.73520e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.73600e-02,3.08e+00,9.20e+00,3.00e+00,9.60e+00, 
2.73680e-02,3.04e+00,9.20e+00,3.00e+00,9.20e+00, 
2.73760e-02,3.04e+00,9.40e+00,3.00e+00,9.60e+00, 
2.73840e-02,2.96e+00,9.20e+00,3.20e+00,9.60e+00, 
2.73920e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.74000e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
2.74080e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.74160e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.74240e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
2.74320e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.74400e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.74480e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.74560e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.74640e-02,3.00e+00,9.20e+00,3.00e+00,9.60e+00, 
2.74720e-02,3.04e+00,9.20e+00,2.80e+00,9.60e+00, 
2.74800e-02,3.04e+00,9.20e+00,3.00e+00,9.60e+00, 
2.74880e-02,4.80e-01,9.20e+00,4.00e-01,9.60e+00, 
2.74960e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.75040e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.75120e-02,-4.00e-02,9.20e+00,0.00e+00,9.60e+00, 
2.75200e-02,-4.00e-02,9.20e+00,0.00e+00,9.60e+00, 
2.75280e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.75360e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.75440e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.75520e-02,-4.00e-02,9.20e+00,0.00e+00,9.60e+00, 
2.75600e-02,-4.00e-02,9.20e+00,-2.00e-01,9.20e+00, 
2.75680e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.75760e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.75840e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.75920e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.76000e-02,-4.00e-02,9.20e+00,0.00e+00,9.60e+00, 
2.76080e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.76160e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.76240e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.76320e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.76400e-02,-4.00e-02,9.20e+00,0.00e+00,9.60e+00, 
2.76480e-02,-8.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
2.76560e-02,-4.00e-02,9.20e+00,-2.00e-01,9.60e+00, 
